number,course_id,cat_num,1s,2s,3s,4s,5s
ANTHRO 2000,184,363,0,0,1,0,4
ANTHRO 2000,184,363,0,0,1,10,8
ANTHRO 2000,184,363,0,0,0,2,2
ANTHRO 2020,187,3729,0,1,1,2,0
ANTHRO 2020,187,3729,0,0,4,2,1
ANTHRO 2020,187,3729,0,0,8,0,0
ANTHRO 2020,187,3729,0,1,5,1,0
ANTHRO 2022,10660,80064,1,0,2,0,0
ANTHRO 2062,189,60945,0,1,11,2,0
ANTHRO 2070a,191,4634,0,0,2,2,0
ANTHRO 2070a,191,4634,0,0,1,5,2
ANTHRO 2070a,191,4634,0,0,2,5,0
ANTHRO 2070a,191,4634,0,0,2,0,1
ANTHRO 2070b,192,4238,0,3,2,4,0
ANTHRO 2070b,192,4238,0,1,4,1,0
ANTHRO 2085,193,72634,0,0,5,3,0
ANTHRO 2090,194,4951,0,0,3,3,1
ANTHRO 2092,195,9379,0,0,3,1,0
ANTHRO 2110r,10662,7276,0,0,1,0,0
ANTHRO 2212,10663,21424,0,1,0,0,0
ANTHRO 2240,198,8589,0,0,1,2,2
ANTHRO 2240,198,8589,0,0,1,3,0
ANTHRO 2250a,199,79363,0,0,3,4,0
ANTHRO 2250a,199,79363,0,0,0,4,0
ANTHRO 2250b,200,64588,0,0,6,1,0
ANTHRO 2250b,200,64588,0,0,4,2,0
ANTHRO 2250b,200,64588,0,0,4,0,0
ANTHRO 2602,202,52706,0,0,2,1,0
ANTHRO 2618,204,53474,0,0,2,3,0
ANTHRO 2626,205,9193,0,0,1,0,0
ANTHRO 2626,205,9193,0,1,6,1,0
ANTHRO 2626,205,9193,0,1,3,2,0
ANTHRO 2626,205,9193,1,0,3,1,1
ANTHRO 2626,205,9193,0,0,3,0,0
ANTHRO 2628,206,32957,0,0,2,0,0
ANTHRO 2635,208,9515,0,0,8,2,0
ANTHRO 2635,208,9515,0,0,1,1,0
ANTHRO 2635,208,9515,0,0,6,0,0
ANTHRO 2638,209,67859,0,0,2,1,2
ANTHRO 2645,211,9925,0,0,4,3,0
ANTHRO 2645,211,9925,0,0,2,2,0
ANTHRO 2650a,212,1752,0,0,2,0,1
ANTHRO 2650a,212,1752,0,0,1,5,3
ANTHRO 2650a,212,1752,0,0,1,6,1
ANTHRO 2650a,212,1752,0,0,1,1,1
ANTHRO 2650a,212,1752,0,0,1,7,1
ANTHRO 2650a,212,1752,0,0,5,6,1
ANTHRO 2650a,212,1752,0,0,1,5,1
ANTHRO 2650a,212,1752,0,0,5,2,1
ANTHRO 2650b,213,7971,0,0,2,4,0
ANTHRO 2650b,213,7971,0,0,2,4,2
ANTHRO 2650b,213,7971,0,0,2,3,0
ANTHRO 2650b,213,7971,0,0,4,2,2
ANTHRO 2650b,213,7971,0,1,6,2,0
ANTHRO 2650b,213,7971,0,0,1,6,2
ANTHRO 2650b,213,7971,0,0,3,5,0
ANTHRO 2660,215,7070,0,0,0,4,0
ANTHRO 2660,215,7070,0,0,2,7,2
ANTHRO 2660,215,7070,0,1,1,5,1
ANTHRO 2674,216,82966,0,0,1,2,1
ANTHRO 2676,10665,84531,0,0,4,3,3
ANTHRO 2682,10621,95848,0,2,4,0,0
ANTHRO 2688,217,1182,0,0,0,1,0
ANTHRO 2688,217,1182,0,0,3,5,1
ANTHRO 2688,217,1182,0,0,3,4,1
ANTHRO 2695,218,39129,0,2,2,0,1
ANTHRO 2695,218,39129,0,0,4,1,0
ANTHRO 2695,218,39129,0,0,3,2,0
ANTHRO 2704,219,4411,0,0,1,5,0
ANTHRO 2704,219,4411,0,0,4,4,3
ANTHRO 2704,219,4411,0,0,0,3,2
ANTHRO 2704,219,4411,0,0,2,1,1
ANTHRO 2704,219,4411,0,0,1,1,1
ANTHRO 2706,220,87741,0,1,4,2,0
ANTHRO 2706,220,87741,0,0,7,0,0
ANTHRO 2712,221,31444,0,8,8,2,0
ANTHRO 2712,221,31444,2,5,9,0,0
ANTHRO 2713,159,91647,0,0,7,0,0
ANTHRO 2722,222,68581,0,0,6,3,1
ANTHRO 2722,222,68581,0,0,3,1,0
ANTHRO 2725,11454,48056,0,0,4,4,1
ANTHRO 2727,10667,86635,0,0,4,2,0
ANTHRO 2740,223,6013,0,0,7,0,0
ANTHRO 2745,224,77819,0,0,2,4,1
ANTHRO 2750,225,8267,0,1,8,5,0
ANTHRO 2765,226,7015,0,1,6,0,0
ANTHRO 2765,226,7015,0,0,4,1,0
ANTHRO 2765,226,7015,0,0,3,1,0
ANTHRO 2785,227,1995,0,0,2,3,1
ANTHRO 2785,227,1995,0,1,1,0,4
ANTHRO 2795,228,55818,0,1,9,1,2
ANTHRO 2805,229,89606,0,0,5,3,0
ANTHRO 2812,230,29833,0,0,3,6,0
ANTHRO 2812,230,29833,0,0,2,6,0
ANTHRO 2816,231,89528,0,0,3,1,0
ANTHRO 2826,232,49744,0,0,1,2,1
ANTHRO 2830,233,98073,0,0,2,4,0
ANTHRO 2830,233,98073,0,2,6,0,0
ANTHRO 2830,233,98073,1,2,3,0,0
ANTHRO 2840,236,3560,0,0,5,3,1
ANTHRO 2840,236,3560,0,0,5,8,1
ANTHRO 2840,236,3560,0,0,5,4,1
ANTHRO 2845,237,5422,0,0,6,4,0
ANTHRO 2855,239,1679,0,1,8,4,0
ANTHRO 2855,239,1679,0,0,12,5,0
ANTHRO 2856,240,8459,0,0,6,4,2
ANTHRO 2856,240,8459,0,2,6,2,0
ANTHRO 2862,241,10624,0,0,7,2,0
ANTHRO 2864,10669,91383,0,0,1,4,0
ANTHRO 2870,242,3347,0,0,3,1,1
ANTHRO 2876,243,5029,0,0,11,1,0
ANTHRO 2876,243,5029,0,1,4,2,0
ANTHRO 2980,244,1114,0,0,3,4,0
ANTHRO 3000,245,3454,0,0,2,0,0
ANTHRO 3000,245,3454,0,0,6,0,0
ANTHRO 3200,11294,36774,0,0,1,0,0
ANTHRO 3200,11294,36774,0,0,2,0,0
ANTHRO 97x,112,400,0,0,2,2,0
ANTHRO 97x,112,400,0,0,8,0,0
ANTHRO 97x,112,400,0,0,6,4,0
ANTHRO 97x,112,400,0,4,6,1,0
ANTHRO 97x,112,400,0,0,8,0,0
ANTHRO 97x,112,400,0,0,5,0,0
ANTHRO 97x,112,400,0,2,3,0,0
ANTHRO 97z,113,5832,0,1,17,12,1
ANTHRO 97z,113,5832,0,0,17,9,1
ANTHRO 97z,113,5832,0,0,17,5,0
ANTHRO 97z,113,5832,0,1,16,3,2
ANTHRO 97z,113,5832,0,1,14,2,1
ANTHRO 97z,113,5832,1,5,9,2,0
ANTHRO 97z,113,5832,0,0,16,5,1
ANTHRO 97z,113,5832,0,0,10,6,2
ANTHRO 98xa,114,2959,0,1,4,0,0
ANTHRO 98xa,114,2959,0,0,5,0,0
ANTHRO 98xa,114,2959,0,4,6,2,0
ANTHRO 98xa,114,2959,0,4,6,1,0
ANTHRO 98xa,114,2959,0,0,7,0,0
ANTHRO 98za,116,4503,0,2,5,3,1
ANTHRO 98za,116,4503,0,4,17,3,1
ANTHRO 99z,119,787,0,0,0,2,0
APCOMP 209,10721,46831,3,7,22,7,1
APCOMP 263,1107,83688,1,0,3,1,0
APCOMP 274,1109,70261,0,0,4,3,1
APCOMP 274,1109,70261,0,0,2,3,0
APCOMP 275,1110,18739,0,0,6,0,0
APCOMP 298r,5283,46142,1,10,0,0,0
APCOMP 298r,5283,46142,9,6,3,0,0
APMTH 101,1116,3350,0,5,13,3,1
APMTH 101,1116,3350,0,1,9,2,0
APMTH 101,1116,3350,0,2,6,0,1
APMTH 101,1116,3350,1,6,24,12,1
APMTH 101,1116,3350,1,5,29,17,1
APMTH 101,1116,3350,0,5,10,6,1
APMTH 101,1116,3350,1,5,26,7,1
APMTH 104,1117,7732,0,2,10,5,2
APMTH 104,1117,7732,0,6,7,6,2
APMTH 104,1117,7732,0,1,6,9,4
APMTH 105,1118,6316,1,11,52,24,5
APMTH 105,1118,6316,2,13,70,49,5
APMTH 105,1118,6316,0,10,35,20,3
APMTH 106,1119,3871,0,1,1,2,1
APMTH 106,1119,3871,0,1,8,13,3
APMTH 106,1119,3871,0,2,6,4,2
APMTH 106,1119,3871,0,0,8,3,4
APMTH 106,1119,3871,0,2,3,3,2
APMTH 107,1120,6411,0,1,9,5,4
APMTH 107,1120,6411,0,2,5,4,1
APMTH 107,1120,6411,1,0,7,17,5
APMTH 107,1120,6411,1,1,7,6,1
APMTH 107,1120,6411,0,1,12,15,4
APMTH 107,1120,6411,0,1,8,10,4
APMTH 107,1120,6411,0,3,9,11,1
APMTH 107,1120,6411,1,2,10,10,4
APMTH 111,1121,7000,1,4,12,5,0
APMTH 111,1121,7000,0,2,9,2,0
APMTH 111,1121,7000,1,5,8,9,0
APMTH 111,1121,7000,0,4,13,7,0
APMTH 111,1121,7000,1,3,7,4,0
APMTH 111,1121,7000,1,5,16,2,0
APMTH 111,1121,7000,0,1,19,9,0
APMTH 111,1121,7000,2,5,8,3,1
APMTH 115,1122,1768,0,4,10,4,2
APMTH 115,1122,1768,0,4,8,7,0
APMTH 115,1122,1768,0,0,7,6,0
APMTH 115,1122,1768,0,2,15,4,0
APMTH 115,1122,1768,0,1,5,6,3
APMTH 115,1122,1768,0,3,23,6,3
APMTH 115,1122,1768,3,6,15,8,0
APMTH 115,1122,1768,0,2,6,5,0
APMTH 115,1122,1768,0,1,17,4,0
APMTH 115,1122,1768,1,1,7,6,0
APMTH 115,1122,1768,0,5,25,2,3
APMTH 115,1122,1768,0,2,7,5,0
APMTH 115,1122,1768,3,16,19,1,2
APMTH 115,1122,1768,1,0,10,3,1
APMTH 115,1122,1768,4,13,27,5,1
APMTH 120,1123,4378,0,0,0,2,2
APMTH 120,1123,4378,0,0,2,5,4
APMTH 120,1123,4378,0,3,7,0,1
APMTH 120,1123,4378,1,3,12,1,2
APMTH 120,1123,4378,7,18,34,2,1
APMTH 120,1123,4378,0,4,3,1,1
APMTH 120,1123,4378,0,8,14,2,0
APMTH 121,1124,3187,0,4,8,10,3
APMTH 121,1124,3187,2,2,21,10,1
APMTH 121,1124,3187,0,2,34,14,1
APMTH 121,1124,3187,0,6,23,13,6
APMTH 121,1124,3187,0,4,30,19,1
APMTH 121,1124,3187,0,1,22,19,6
APMTH 121,1124,3187,0,0,17,9,4
APMTH 126,10723,89788,0,0,4,1,2
APMTH 140r,10724,30645,4,1,1,0,0
APMTH 141r,11473,46959,1,5,10,0,0
APMTH 147,1125,7708,0,0,4,1,0
APMTH 147,1125,7708,0,1,8,5,1
APMTH 147,1125,7708,0,1,6,3,1
APMTH 147,1125,7708,1,4,17,4,2
APMTH 147,1125,7708,0,1,10,2,0
APMTH 147,1125,7708,1,1,7,5,1
APMTH 201,1126,3241,0,2,15,11,1
APMTH 201,1126,3241,0,0,3,4,3
APMTH 201,1126,3241,0,3,18,15,5
APMTH 201,1126,3241,0,2,23,20,4
APMTH 201,1126,3241,0,3,27,16,2
APMTH 201,1126,3241,1,0,14,13,2
APMTH 201,1126,3241,0,2,15,6,0
APMTH 201,1126,3241,1,2,15,4,1
APMTH 202,1127,6559,0,0,5,3,0
APMTH 202,1127,6559,0,0,1,7,6
APMTH 202,1127,6559,1,0,11,7,0
APMTH 202,1127,6559,1,0,10,4,0
APMTH 205,1128,1370,1,3,10,1,0
APMTH 205,1128,1370,1,0,17,1,2
APMTH 205,1128,1370,0,3,13,4,0
APMTH 205,1128,1370,0,9,12,3,0
APMTH 205,1128,1370,0,2,13,9,0
APMTH 205,1128,1370,1,5,29,11,4
APMTH 205,1128,1370,0,0,20,12,10
APMTH 206,1129,6018,0,0,2,3,0
APMTH 206,1129,6018,0,0,7,2,1
APMTH 206,1129,6018,1,0,3,0,0
APMTH 206,1129,6018,1,2,2,3,0
APMTH 206,1129,6018,1,0,0,0,0
APMTH 207,1130,78757,0,1,14,7,1
APMTH 207,1130,78757,1,0,19,16,1
APMTH 207,1130,78757,0,0,13,15,5
APMTH 215,1131,23661,0,2,12,11,1
APMTH 215,1131,23661,0,0,4,4,0
APMTH 21a,1111,6395,2,2,14,12,6
APMTH 21a,1111,6395,0,1,7,8,3
APMTH 21a,1111,6395,0,2,4,7,3
APMTH 21a,1111,6395,0,5,15,13,1
APMTH 21a,1111,6395,2,10,26,29,8
APMTH 21a,1111,6395,11,26,84,39,8
APMTH 21a,1111,6395,2,17,100,71,19
APMTH 21a,1111,6395,1,11,69,30,7
APMTH 21b,1112,5074,1,4,15,6,2
APMTH 21b,1112,5074,0,1,6,14,5
APMTH 21b,1112,5074,0,3,12,10,2
APMTH 21b,1112,5074,1,3,18,19,2
APMTH 21b,1112,5074,1,15,60,37,7
APMTH 21b,1112,5074,3,15,96,66,14
APMTH 21b,1112,5074,1,5,65,30,1
APMTH 21b,1112,5074,3,4,44,25,2
APMTH 221,1132,84323,0,0,6,5,0
APMTH 221,1132,84323,1,2,8,5,0
APMTH 221,1132,84323,0,1,8,6,0
APMTH 222,5284,78317,0,0,4,3,1
APMTH 50,1113,9344,6,4,0,0,0
APMTH 50,1113,9344,14,10,5,0,0
APMTH 50,1113,9344,28,36,8,2,0
APMTH 50,1113,9344,27,45,18,5,0
APMTH 50,1113,9344,13,18,9,1,0
APMTH 50,1113,9344,20,22,4,0,0
APMTH 50,1113,9344,1,16,23,15,3
APMTH 91r,1114,7607,0,0,1,1,0
APPHY 195,1149,1842,0,1,6,3,1
APPHY 195,1149,1842,0,2,5,5,2
APPHY 195,1149,1842,0,2,10,7,1
APPHY 195,1149,1842,0,3,6,3,1
APPHY 195,1149,1842,0,0,9,6,0
APPHY 195,1149,1842,0,1,3,1,0
APPHY 216,1150,4691,0,1,8,4,1
APPHY 216,1150,4691,0,4,10,6,0
APPHY 216,1150,4691,1,4,16,10,0
APPHY 216,1150,4691,1,3,3,1,0
APPHY 217,1151,6965,0,0,6,1,1
APPHY 217,1151,6965,0,0,7,1,0
APPHY 217,1151,6965,0,2,10,2,0
APPHY 218,1152,9804,0,1,8,0,1
APPHY 218,1152,9804,0,1,4,2,0
APPHY 218,1152,9804,0,1,8,0,0
APPHY 218,1152,9804,1,4,6,0,0
APPHY 218,1152,9804,1,7,11,0,0
APPHY 218,1152,9804,0,2,7,0,0
APPHY 218,1152,9804,0,5,8,1,0
APPHY 218,1152,9804,0,0,4,0,0
APPHY 225,1153,5298,0,0,16,6,0
APPHY 225,1153,5298,0,1,10,4,0
APPHY 225,1153,5298,1,4,5,1,0
APPHY 225,1153,5298,0,3,10,4,0
APPHY 225,1153,5298,0,0,11,5,0
APPHY 225,1153,5298,3,3,10,0,0
APPHY 225,1153,5298,3,9,5,0,0
APPHY 225,1153,5298,1,2,10,1,0
APPHY 226,1154,5796,1,2,5,1,0
APPHY 226,1154,5796,1,3,1,1,0
APPHY 235,1155,5081,0,2,2,4,1
APPHY 235,1155,5081,0,2,8,6,1
APPHY 235,1155,5081,0,3,11,1,0
APPHY 235,1155,5081,2,3,15,3,0
APPHY 282,1156,5737,0,0,0,1,5
APPHY 282,1156,5737,0,0,0,1,6
APPHY 282,1156,5737,0,0,1,2,2
APPHY 282,1156,5737,0,0,0,3,7
APPHY 282,1156,5737,0,0,1,7,9
APPHY 282,1156,5737,0,0,0,3,7
APPHY 282,1156,5737,0,0,1,5,2
APPHY 282,1156,5737,0,0,0,3,5
APPHY 284,1157,2257,0,2,13,6,2
APPHY 284,1157,2257,1,1,16,5,3
APPHY 284,1157,2257,1,1,26,22,9
APPHY 291,1158,1761,0,2,6,0,0
APPHY 291,1158,1761,0,1,5,1,0
APPHY 291,1158,1761,0,2,6,2,0
APPHY 291,1158,1761,0,2,2,1,0
APPHY 291,1158,1761,0,1,2,4,0
APPHY 291,1158,1761,0,1,4,0,0
APPHY 291,1158,1761,0,2,8,0,0
APPHY 291,1158,1761,1,5,7,0,0
APPHY 292,1159,3733,0,0,2,3,5
APPHY 293,1160,6796,0,0,2,0,3
APPHY 293,1160,6796,0,0,2,1,0
APPHY 293,1160,6796,0,0,1,0,0
APPHY 294hfr,1161,4924,0,1,0,0,0
APPHY 295a,1162,6937,0,0,5,6,2
APPHY 295a,1162,6937,0,1,3,8,4
APPHY 295a,1162,6937,6,7,7,1,0
APPHY 295a,1162,6937,1,5,8,2,0
APPHY 295a,1162,6937,0,0,4,5,1
APPHY 295a,1162,6937,0,1,5,4,0
APPHY 295b,1163,3610,0,0,0,3,3
APPHY 295b,1163,3610,0,0,2,6,1
APPHY 295b,1163,3610,0,0,5,1,1
APPHY 295b,1163,3610,0,0,2,3,2
APPHY 298r,1164,7500,4,7,7,1,0
APPHY 298r,1164,7500,0,4,15,0,0
APPHY 298r,1164,7500,1,8,7,1,0
APPHY 298r,1164,7500,0,6,4,0,0
APPHY 298r,1164,7500,3,1,2,0,0
APPHY 299r,1165,2103,1,0,3,1,1
APPHY 299r,1165,2103,0,0,0,2,0
APPHY 299r,1165,2103,0,0,3,2,0
APPHY 50a,1147,77155,0,6,20,4,1
APPHY 50a,1147,77155,5,16,52,9,2
APPHY 50b,1148,92262,1,6,19,1,0
APPHY 50b,1148,92262,1,12,33,8,0
ARABIC 130a,3741,4591,0,2,1,0,0
ARABIC 130a,3741,4591,0,0,1,3,0
ARABIC 130a,3741,4591,0,0,4,2,1
ARABIC 130a,3741,4591,0,0,3,3,1
ARABIC 130a,3741,4591,0,0,3,2,0
ARABIC 130a,3741,4591,0,1,5,4,0
ARABIC 130a,3741,4591,0,0,4,3,0
ARABIC 130a,3741,4591,0,0,4,0,0
ARABIC 130b,3742,2964,0,1,3,1,0
ARABIC 130b,3742,2964,0,0,7,4,2
ARABIC 130b,3742,2964,0,0,2,2,1
ARABIC 130b,3742,2964,0,2,3,1,0
ARABIC 130b,3742,2964,0,0,3,1,1
ARABIC 131a,3743,739,0,3,2,4,4
ARABIC 131a,3743,739,0,0,7,5,3
ARABIC 131a,3743,739,0,1,2,10,1
ARABIC 131a,3743,739,0,1,18,7,0
ARABIC 131a,3743,739,0,0,15,9,0
ARABIC 131a,3743,739,0,0,11,23,3
ARABIC 131a,3743,739,0,2,16,10,2
ARABIC 131a,3743,739,0,1,13,7,0
ARABIC 131b,3744,697,0,0,2,7,1
ARABIC 131b,3744,697,0,0,3,4,1
ARABIC 131b,3744,697,0,0,5,7,1
ARABIC 131b,3744,697,0,0,11,5,0
ARABIC 131b,3744,697,0,2,14,5,1
ARABIC 131b,3744,697,0,0,11,14,1
ARABIC 131b,3744,697,0,1,15,4,0
ARABIC 131b,3744,697,0,1,9,4,0
ARABIC 132,3745,74782,0,1,4,1,0
ARABIC 133,3746,4747,0,2,4,1,1
ARABIC 133,3746,4747,0,0,5,3,2
ARABIC 133,3746,4747,1,4,5,2,1
ARABIC 133,3746,4747,0,0,3,1,0
ARABIC 133,3746,4747,0,3,6,1,0
ARABIC 133,3746,4747,1,0,3,0,0
ARABIC 133,3746,4747,0,4,2,3,1
ARABIC 133,3746,4747,1,1,2,2,0
ARABIC 134,3747,4154,0,1,5,0,0
ARABIC 134,3747,4154,1,0,7,3,1
ARABIC 134,3747,4154,0,2,3,1,1
ARABIC 134,3747,4154,0,8,3,0,0
ARABIC 135,3748,4454,0,3,1,1,0
ARABIC 135,3748,4454,0,4,4,0,0
ARABIC 135,3748,4454,1,2,6,0,0
ARABIC 135,3748,4454,3,1,9,0,0
ARABIC 160r,3750,5617,0,1,5,0,0
ARABIC 240a,3752,5920,0,0,2,3,1
ARABIC 240b,3753,68728,0,0,2,0,0
ARABIC 241ar,3754,3309,0,0,1,5,4
ARABIC 241ar,3754,3309,0,0,1,3,3
ARABIC 241ar,3754,3309,0,0,2,3,0
ARABIC 241ar,3754,3309,0,1,4,5,2
ARABIC 241ar,3754,3309,1,3,3,5,2
ARABIC 241ar,3754,3309,0,0,4,6,1
ARABIC 241ar,3754,3309,0,0,6,7,0
ARABIC 241br,3755,6399,0,2,0,2,2
ARABIC 241br,3755,6399,0,0,1,2,1
ARABIC 241br,3755,6399,0,1,3,4,1
ARABIC 241br,3755,6399,0,0,6,2,1
ARABIC 241br,3755,6399,0,0,3,2,1
ARABIC 241br,3755,6399,0,0,5,1,0
ARABIC 242ar,3756,44568,0,1,2,3,2
ARABIC 242ar,3756,44568,1,0,3,1,0
ARABIC 242br,3757,59675,0,1,2,2,0
ARABIC 242br,3757,59675,0,0,3,1,0
ARABIC 243ar,11048,41216,1,0,8,2,1
ARABIC 243br,11049,77091,0,0,3,5,0
ARABIC 245r,3758,4854,0,0,1,2,0
ARABIC 245r,3758,4854,0,0,3,2,2
ARABIC 246r,3759,6196,0,0,3,3,0
ARABIC 248a,3760,1440,0,1,4,0,0
ARABIC 249r,3762,3572,0,0,4,3,0
ARABIC 249r,3762,3572,0,0,1,4,0
ARABIC 249r,3762,3572,0,0,1,2,4
ARABIC 250r,3763,7849,0,0,3,1,0
ARABIC 250r,3763,7849,0,0,0,3,2
ARABIC 250r,3763,7849,0,0,1,2,1
ARABIC A,3738,5773,1,8,17,24,6
ARABIC A,3738,5773,1,4,21,21,5
ARABIC A,3738,5773,0,5,23,28,6
ARABIC A,3738,5773,0,4,19,25,8
ARABIC A,3738,5773,4,7,23,32,9
ARABIC A,3738,5773,0,9,28,28,19
ARABIC A,3738,5773,0,4,23,26,9
ARABIC A,3738,5773,2,3,23,17,7
ARABIC A,3738,5773,1,5,24,21,14
ARABIC A,3738,5773,1,2,25,21,12
ARABIC A,3738,5773,2,5,27,29,10
ARABIC A,3738,5773,1,8,22,24,11
ARABIC A,3738,5773,1,8,31,19,17
ARABIC A,3738,5773,0,4,22,22,15
ARABIC A,3738,5773,0,3,21,24,13
ARABIC A,3738,5773,1,3,7,22,14
ARABIC Ba,3739,1106,0,0,7,17,8
ARABIC Ba,3739,1106,0,1,24,11,1
ARABIC Ba,3739,1106,1,3,20,13,4
ARABIC Ba,3739,1106,0,2,22,14,6
ARABIC Ba,3739,1106,3,4,14,14,10
ARABIC Ba,3739,1106,1,2,25,16,5
ARABIC Bb,3740,973,0,0,12,12,8
ARABIC Bb,3740,973,1,3,22,5,2
ARABIC Bb,3740,973,0,3,17,18,1
ARABIC Bb,3740,973,0,4,18,13,7
ARABIC Bb,3740,973,0,4,13,12,4
ARABIC Bb,3740,973,0,0,16,12,5
ARAMAIC 120,3769,68552,0,1,3,1,0
ARAMAIC A,3766,5985,0,1,5,1,0
ASTRON 100,267,95134,0,5,10,0,0
ASTRON 100,267,95134,0,7,3,0,0
ASTRON 100,267,95134,1,4,5,0,0
ASTRON 100,267,95134,0,5,10,0,0
ASTRON 100,267,95134,0,3,3,1,0
ASTRON 110,268,43612,0,2,0,7,3
ASTRON 120,269,58719,0,2,6,2,0
ASTRON 120,269,58719,0,1,4,2,0
ASTRON 130,270,73826,0,1,6,3,0
ASTRON 130,270,73826,0,0,7,7,0
ASTRON 130,270,73826,0,1,2,1,0
ASTRON 150,271,8993,1,1,4,0,0
ASTRON 150,271,8993,0,1,4,2,1
ASTRON 150,271,8993,0,0,3,3,1
ASTRON 150,271,8993,1,0,5,4,3
ASTRON 150,271,8993,0,0,4,8,2
ASTRON 150,271,8993,0,0,8,7,1
ASTRON 150,271,8993,0,2,5,2,0
ASTRON 151,272,3025,0,0,5,0,0
ASTRON 151,272,3025,0,0,5,4,0
ASTRON 151,272,3025,0,1,7,4,0
ASTRON 151,272,3025,0,0,2,3,1
ASTRON 16,262,8813,0,5,2,0,3
ASTRON 16,262,8813,0,3,12,4,0
ASTRON 16,262,8813,1,6,28,20,5
ASTRON 16,262,8813,1,3,17,7,2
ASTRON 16,262,8813,0,6,18,10,1
ASTRON 16,262,8813,0,7,13,10,1
ASTRON 16,262,8813,0,3,11,6,0
ASTRON 17,263,22304,1,6,24,5,2
ASTRON 17,263,22304,0,2,5,2,0
ASTRON 17,263,22304,0,2,12,4,1
ASTRON 17,263,22304,3,2,23,6,0
ASTRON 17,263,22304,1,5,11,6,0
ASTRON 189,273,92184,0,1,3,1,1
ASTRON 191,274,3615,0,0,1,1,0
ASTRON 191,274,3615,0,0,4,2,1
ASTRON 191,274,3615,0,0,2,2,4
ASTRON 191,274,3615,0,0,1,3,0
ASTRON 191,274,3615,0,0,1,2,0
ASTRON 193,275,4495,0,0,2,4,2
ASTRON 193,275,4495,0,0,3,1,0
ASTRON 193,275,4495,0,1,4,1,0
ASTRON 193,275,4495,0,1,7,4,2
ASTRON 2,261,2179,3,3,8,2,0
ASTRON 2,261,2179,0,2,2,0,0
ASTRON 2,261,2179,0,1,4,0,1
ASTRON 2,261,2179,1,0,8,0,0
ASTRON 2,261,2179,0,4,9,2,1
ASTRON 2,261,2179,1,1,6,4,0
ASTRON 2,261,2179,0,1,5,5,0
ASTRON 2,261,2179,0,2,4,1,1
ASTRON 200,271,8993,0,0,3,5,0
ASTRON 201a,276,4303,0,5,5,0,0
ASTRON 201a,276,4303,0,2,6,0,0
ASTRON 201a,276,4303,1,5,9,2,0
ASTRON 201a,276,4303,2,3,14,2,0
ASTRON 201b,277,4206,2,8,3,0,0
ASTRON 201b,277,4206,0,2,7,0,0
ASTRON 201b,277,4206,2,7,7,2,0
ASTRON 201b,277,4206,1,2,8,1,1
ASTRON 202a,278,8237,0,0,3,7,0
ASTRON 202a,278,8237,0,0,11,4,0
ASTRON 202a,278,8237,0,4,15,3,0
ASTRON 202a,278,8237,0,0,14,2,0
ASTRON 202b,279,2446,0,1,7,4,0
ASTRON 202b,279,2446,0,0,12,3,0
ASTRON 202b,279,2446,0,4,16,4,1
ASTRON 202b,279,2446,0,3,4,1,0
ASTRON 215hf,10670,38496,0,1,2,0,0
ASTRON 215hf,10670,38496,0,1,1,0,0
ASTRON 218,280,2883,0,0,2,1,0
ASTRON 218,280,2883,0,0,2,7,2
ASTRON 218,280,2883,0,0,2,3,0
ASTRON 218,280,2883,0,0,1,0,1
ASTRON 219,281,1858,0,0,6,3,0
ASTRON 219,281,1858,0,1,4,1,0
ASTRON 219,281,1858,0,0,4,2,1
ASTRON 219,281,1858,0,0,1,0,0
ASTRON 251,283,5381,0,0,5,2,0
ASTRON 251,283,5381,0,0,2,3,0
ASTRON 251,283,5381,0,0,7,8,0
ASTRON 251,283,5381,0,1,4,5,1
ASTRON 253,10672,64783,0,0,2,1,0
ASTRON 300,284,7915,1,1,8,4,0
ASTRON 300,284,7915,1,0,4,5,0
ASTRON 300,284,7915,0,0,9,4,1
ASTRON 300,284,7915,0,1,7,4,2
ASTRON 300,284,7915,0,1,8,5,1
ASTRON 300,284,7915,1,0,5,4,2
ASTRON 300,284,7915,0,0,5,2,0
ASTRON 300,284,7915,0,0,3,0,0
ASTRON 301hf,285,5224,7,1,0,0,0
ASTRON 301hf,285,5224,2,2,0,0,0
ASTRON 301hf,285,5224,2,1,1,0,0
ASTRON 301hf,285,5224,10,8,1,0,0
ASTRON 301hf,285,5224,6,5,4,0,0
ASTRON 301hf,285,5224,7,5,3,0,0
ASTRON 301hf,285,5224,14,2,3,1,0
ASTRON 301hf,285,5224,6,5,6,0,0
ASTRON 301hf,285,5224,7,6,1,0,0
ASTRON 301hf,285,5224,5,2,1,0,0
ASTRON 301hf,285,5224,1,2,2,0,0
ASTRON 302,286,9869,0,1,2,0,0
ASTRON 302,286,9869,0,0,4,0,0
ASTRON 302,286,9869,0,1,1,0,0
ASTRON 302,286,9869,0,3,3,1,0
ASTRON 302,286,9869,1,1,0,0,0
ASTRON 91r,264,1545,0,0,1,1,0
ASTRON 98,265,3121,0,1,4,1,0
ASTRON 98,265,3121,0,1,4,1,0
ASTRON 98,265,3121,0,0,9,6,1
ASTRON 98,265,3121,0,0,2,2,0
ASTRON 98,265,3121,0,1,2,3,0
ASTRON 98,265,3121,0,0,8,6,0
ASTRON 99,266,5413,0,0,1,0,0
ASTRON 99,266,5413,0,0,0,1,0
